,PRIMARY_COM_NAME,SCI_NAME,ORDER1,FAMILY;;;;;;;;;
0,common ostrich,struthio camelus,struthioniformes,struthionidae (ostriches);;;;;;;;;
0, ostrich,struthio camelus,struthioniformes,struthionidae (ostriches);;;;;;;;;
1,somali ostrich,struthio molybdophanes,struthioniformes,struthionidae (ostriches);;;;;;;;;
2,common/somali ostrich,struthio camelus/molybdophanes,struthioniformes,struthionidae (ostriches);;;;;;;;;
3,greater rhea,rhea americana,rheiformes,rheidae (rheas);;;;;;;;;
4,lesser rhea,rhea pennata,rheiformes,rheidae (rheas);;;;;;;;;
5,lesser rhea (puna),rhea pennata tarapacensis/garleppi,rheiformes,rheidae (rheas);;;;;;;;;
6,lesser rhea (darwin's),rhea pennata pennata,rheiformes,rheidae (rheas);;;;;;;;;
7,tawny-breasted tinamou,nothocercus julius,tinamiformes,tinamidae (tinamous);;;;;;;;;
8,highland tinamou,nothocercus bonapartei,tinamiformes,tinamidae (tinamous);;;;;;;;;
9,highland tinamou (south american),nothocercus bonapartei [bonapartei group],tinamiformes,tinamidae (tinamous);;;;;;;;;
10,highland tinamou (costa rican),nothocercus bonapartei frantzii,tinamiformes,tinamidae (tinamous);;;;;;;;;
11,hooded tinamou,nothocercus nigrocapillus,tinamiformes,tinamidae (tinamous);;;;;;;;;
12,gray tinamou,tinamus tao,tinamiformes,tinamidae (tinamous);;;;;;;;;
13,solitary tinamou,tinamus solitarius,tinamiformes,tinamidae (tinamous);;;;;;;;;
14,black tinamou,tinamus osgoodi,tinamiformes,tinamidae (tinamous);;;;;;;;;
15,great tinamou,tinamus major,tinamiformes,tinamidae (tinamous);;;;;;;;;
16,white-throated tinamou,tinamus guttatus,tinamiformes,tinamidae (tinamous);;;;;;;;;
17,tinamus sp.,tinamus sp.,tinamiformes,tinamidae (tinamous);;;;;;;;;
18,cinereous tinamou,crypturellus cinereus,tinamiformes,tinamidae (tinamous);;;;;;;;;
19,berlepsch's tinamou,crypturellus berlepschi,tinamiformes,tinamidae (tinamous);;;;;;;;;
20,little tinamou,crypturellus soui,tinamiformes,tinamidae (tinamous);;;;;;;;;
21,tepui tinamou,crypturellus ptaritepui,tinamiformes,tinamidae (tinamous);;;;;;;;;
22,brown tinamou,crypturellus obsoletus,tinamiformes,tinamidae (tinamous);;;;;;;;;
23,brown tinamou (castaneus),crypturellus obsoletus castaneus,tinamiformes,tinamidae (tinamous);;;;;;;;;
24,brown tinamou (brown),crypturellus obsoletus [obsoletus group],tinamiformes,tinamidae (tinamous);;;;;;;;;
25,undulated tinamou,crypturellus undulatus,tinamiformes,tinamidae (tinamous);;;;;;;;;
26,pale-browed tinamou,crypturellus transfasciatus,tinamiformes,tinamidae (tinamous);;;;;;;;;
27,brazilian tinamou,crypturellus strigulosus,tinamiformes,tinamidae (tinamous);;;;;;;;;
28,gray-legged tinamou,crypturellus duidae,tinamiformes,tinamidae (tinamous);;;;;;;;;
29,red-legged tinamou,crypturellus erythropus,tinamiformes,tinamidae (tinamous);;;;;;;;;
30,yellow-legged tinamou,crypturellus noctivagus,tinamiformes,tinamidae (tinamous);;;;;;;;;
31,yellow-legged tinamou (zabele),crypturellus noctivagus zabele,tinamiformes,tinamidae (tinamous);;;;;;;;;
32,yellow-legged tinamou (noctivagus),crypturellus noctivagus noctivagus,tinamiformes,tinamidae (tinamous);;;;;;;;;
33,black-capped tinamou,crypturellus atrocapillus,tinamiformes,tinamidae (tinamous);;;;;;;;;
34,slaty-breasted tinamou,crypturellus boucardi,tinamiformes,tinamidae (tinamous);;;;;;;;;
35,choco tinamou,crypturellus kerriae,tinamiformes,tinamidae (tinamous);;;;;;;;;
36,variegated tinamou,crypturellus variegatus,tinamiformes,tinamidae (tinamous);;;;;;;;;
37,thicket tinamou,crypturellus cinnamomeus,tinamiformes,tinamidae (tinamous);;;;;;;;;
38,thicket tinamou (occidentalis),crypturellus cinnamomeus occidentalis,tinamiformes,tinamidae (tinamous);;;;;;;;;
39,thicket tinamou (cinnamomeus group),crypturellus cinnamomeus [cinnamomeus group],tinamiformes,tinamidae (tinamous);;;;;;;;;
40,rusty tinamou,crypturellus brevirostris,tinamiformes,tinamidae (tinamous);;;;;;;;;
41,bartlett's tinamou,crypturellus bartletti,tinamiformes,tinamidae (tinamous);;;;;;;;;
42,small-billed tinamou,crypturellus parvirostris,tinamiformes,tinamidae (tinamous);;;;;;;;;
43,barred tinamou,crypturellus casiquiare,tinamiformes,tinamidae (tinamous);;;;;;;;;
44,tataupa tinamou,crypturellus tataupa,tinamiformes,tinamidae (tinamous);;;;;;;;;
45,crypturellus sp.,crypturellus sp.,tinamiformes,tinamidae (tinamous);;;;;;;;;
46,red-winged tinamou,rhynchotus rufescens,tinamiformes,tinamidae (tinamous);;;;;;;;;
47,huayco tinamou,rhynchotus maculicollis,tinamiformes,tinamidae (tinamous);;;;;;;;;
48,taczanowski's tinamou,nothoprocta taczanowskii,tinamiformes,tinamidae (tinamous);;;;;;;;;
49,ornate tinamou,nothoprocta ornata,tinamiformes,tinamidae (tinamous);;;;;;;;;
50,chilean tinamou,nothoprocta perdicaria,tinamiformes,tinamidae (tinamous);;;;;;;;;
51,brushland tinamou,nothoprocta cinerascens,tinamiformes,tinamidae (tinamous);;;;;;;;;
52,andean tinamou,nothoprocta pentlandii,tinamiformes,tinamidae (tinamous);;;;;;;;;
53,curve-billed tinamou,nothoprocta curvirostris,tinamiformes,tinamidae (tinamous);;;;;;;;;
54,nothoprocta sp.,nothoprocta sp.,tinamiformes,tinamidae (tinamous);;;;;;;;;
55,white-bellied nothura,nothura boraquira,tinamiformes,tinamidae (tinamous);;;;;;;;;
56,lesser nothura,nothura minor,tinamiformes,tinamidae (tinamous);;;;;;;;;
57,darwin's nothura,nothura darwinii,tinamiformes,tinamidae (tinamous);;;;;;;;;
58,spotted nothura,nothura maculosa,tinamiformes,tinamidae (tinamous);;;;;;;;;
59,dwarf tinamou,taoniscus nanus,tinamiformes,tinamidae (tinamous);;;;;;;;;
60,elegant crested-tinamou,eudromia elegans,tinamiformes,tinamidae (tinamous);;;;;;;;;
61,quebracho crested-tinamou,eudromia formosa,tinamiformes,tinamidae (tinamous);;;;;;;;;
62,puna tinamou,tinamotis pentlandii,tinamiformes,tinamidae (tinamous);;;;;;;;;
63,patagonian tinamou,tinamotis ingoufi,tinamiformes,tinamidae (tinamous);;;;;;;;;
64,tinamou sp.,tinamidae sp.,tinamiformes,tinamidae (tinamous);;;;;;;;;
65,southern cassowary,casuarius casuarius,casuariiformes,casuariidae (cassowaries and emu);;;;;;;;;
66,dwarf cassowary,casuarius bennetti,casuariiformes,casuariidae (cassowaries and emu);;;;;;;;;
67,northern cassowary,casuarius unappendiculatus,casuariiformes,casuariidae (cassowaries and emu);;;;;;;;;
68,emu,dromaius novaehollandiae,casuariiformes,casuariidae (cassowaries and emu);;;;;;;;;
69,southern brown kiwi,apteryx australis,apterygiformes,apterygidae (kiwis);;;;;;;;;
70,southern brown kiwi (south i.),apteryx australis australis,apterygiformes,apterygidae (kiwis);;;;;;;;;
71,southern brown kiwi (stewart i.),apteryx australis lawryi,apterygiformes,apterygidae (kiwis);;;;;;;;;
72,okarito brown kiwi,apteryx rowi,apterygiformes,apterygidae (kiwis);;;;;;;;;
73,north island brown kiwi,apteryx mantelli,apterygiformes,apterygidae (kiwis);;;;;;;;;
74,little spotted kiwi,apteryx owenii,apterygiformes,apterygidae (kiwis);;;;;;;;;
75,great spotted kiwi,apteryx haastii,apterygiformes,apterygidae (kiwis);;;;;;;;;
76,horned screamer,anhima cornuta,anseriformes,anhimidae (screamers);;;;;;;;;
77,southern screamer,chauna torquata,anseriformes,anhimidae (screamers);;;;;;;;;
78,northern screamer,chauna chavaria,anseriformes,anhimidae (screamers);;;;;;;;;
79,magpie goose,anseranas semipalmata,anseriformes,anseranatidae (magpie goose);;;;;;;;;
"80,spotted whistling-duck,dendrocygna guttata,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"81,plumed whistling-duck,dendrocygna eytoni,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"82,white-faced whistling-duck,dendrocygna viduata,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"83,spotted x white-faced whistling-duck (hybrid),dendrocygna guttata x viduata,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"84,black-bellied whistling-duck,dendrocygna autumnalis,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"85,black-bellied whistling-duck (fulgens),dendrocygna autumnalis fulgens,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"86,black-bellied whistling-duck (autumnalis),dendrocygna autumnalis autumnalis,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"87,west indian whistling-duck,dendrocygna arborea,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"88,black-bellied x west indian whistling-duck (hybrid),dendrocygna autumnalis x arborea,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"89,fulvous whistling-duck,dendrocygna bicolor,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"90,white-faced x fulvous whistling-duck (hybrid),dendrocygna viduata x bicolor,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"91,black-bellied x fulvous whistling-duck (hybrid),dendrocygna autumnalis x bicolor,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"92,wandering whistling-duck,dendrocygna arcuata,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"93,lesser whistling-duck,dendrocygna javanica,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"94,fulvous/lesser whistling-duck,dendrocygna bicolor/javanica,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"95,whistling-duck sp.,dendrocygna sp.,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"96,white-backed duck,thalassornis leuconotus,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"97,bar-headed goose,anser indicus,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"98,emperor goose,anser canagicus,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"99,snow goose,anser caerulescens,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"100,ross's goose,anser rossii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"101,snow x ross's goose (hybrid),anser caerulescens x rossii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"102,snow/ross's goose,anser caerulescens/rossii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"103,graylag goose,anser anser,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"104,graylag goose (european),anser anser anser,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"105,graylag goose (siberian),anser anser rubrirostris,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"106,graylag goose (domestic type),anser anser (domestic type),anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"107,swan goose,anser cygnoides,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"108,swan goose (domestic type),anser cygnoides (domestic type),anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"109,graylag x swan goose (domestic type) (hybrid),anser anser x cygnoides (domestic type),anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"110,greater white-fronted goose,anser albifrons,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"111,greater white-fronted goose (greenland),anser albifrons flavirostris,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"112,greater white-fronted goose (eurasian),anser albifrons albifrons,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"113,greater white-fronted goose (western),anser albifrons gambelli/sponsa,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"114,greater white-fronted goose (tule),anser albifrons elgasi,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"115,bar-headed x greater white-fronted goose (hybrid),anser indicus x albifrons,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"116,snow x greater white-fronted goose (hybrid),anser caerulescens x albifrons,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"117,lesser white-fronted goose,anser erythropus,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"118,greater/lesser white-fronted goose,anser albifrons/erythropus,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"119,taiga bean-goose,anser fabalis,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"120,tundra bean-goose,anser serrirostris,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"121,taiga/tundra bean-goose,anser fabalis/serrirostris,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"122,pink-footed goose,anser brachyrhynchus,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"123,domestic goose sp. (domestic type),anser sp. (domestic type),anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"124,anser sp.,anser sp.,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"125,brant,branta bernicla,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"126,brant (dark-bellied),branta bernicla bernicla,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"127,brant (atlantic),branta bernicla hrota,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"128,brant (black),branta bernicla nigricans,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"129,brant (gray-bellied),branta bernicla (gray-bellied),anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"130,brant (atlantic x black),branta bernicla hrota x nigricans,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"131,snow goose x brant (hybrid),anser caerulescens x branta bernicla,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"132,barnacle goose,branta leucopsis,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"133,pink-footed x barnacle goose (hybrid),anser brachyrhynchus x branta leucopsis,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"134,greater white-fronted x barnacle goose (hybrid),anser albifrons x branta leucopsis,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"135,graylag x barnacle goose (hybrid),anser anser x branta leucopsis,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"136,cackling goose,branta hutchinsii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"137,cackling goose (aleutian),branta hutchinsii leucopareia,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"138,cackling goose (richardson's),branta hutchinsii hutchinsii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"139,cackling goose (minima),branta hutchinsii minima,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"140,cackling goose (taverner's),branta hutchinsii taverneri,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"141,emperor x cackling goose (hybrid),anser canagicus x branta hutchinsii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"142,snow x cackling goose (hybrid),anser caerulescens x branta hutchinsii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"143,ross's x cackling goose (hybrid),anser rossii x branta hutchinsii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"144,brant x cackling goose (hybrid),branta bernicla x hutchinsii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"145,greater white-fronted x cackling goose (hybrid),anser albifrons x branta hutchinsii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"146,barnacle x cackling goose (hybrid),branta leucopsis x hutchinsii,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"147,canada goose,branta canadensis,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
"148,canada goose (moffitti/maxima),branta canadensis moffitti/maxima,anseriformes,""anatidae (ducks, geese, and waterfowl)""";;;;;;;;;
